location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Relative Humidity [2 m],Basel Wind Speed [10 m],Basel Wind Direction [10 m]
20240515T2100,12.640245,94.35053,4.510787,241.38954
20240515T2200,12.150246,94.57887,5.771239,183.57634
20240515T2300,11.920245,95.01084,6.924738,188.97263
20240516T0000,11.630245,95.507454,7.5942073,185.44034
20240516T0100,11.050245,96.44964,6.489992,176.82018
20240516T0200,10.750245,96.89414,5.8603754,169.38034
20240516T0300,10.840245,96.70194,4.6800003,157.38013
20240516T0400,10.750245,96.76406,4.2136917,160.01689
20240516T0500,11.400246,95.37049,4.6800003,157.38013
20240516T0600,12.410245,91.61499,3.319036,167.47119
20240516T0700,13.540245,88.82073,2.7416782,246.8014
20240516T0800,14.110246,87.23885,3.6179552,275.7106
20240516T0900,14.950245,80.12718,3.8773184,291.8014
20240516T1000,15.890245,75.21638,1.609969,333.43497
20240516T1100,16.620245,71.16293,2.6208394,285.9454
20240516T1200,16.610245,72.54635,3.96,270.0
20240516T1300,16.250246,72.04646,6.519877,263.65982
20240516T1400,15.740245,74.19553,9.028754,274.5739
20240516T1500,15.000245,78.91795,9.6932955,285.06848
20240516T1600,14.350245,87.14668,9.511088,299.4759
20240516T1700,13.710245,91.15813,8.373386,295.46335
20240516T1800,12.830245,94.86087,6.2145634,280.008
20240516T1900,12.480246,96.81593,4.829907,243.43495
20240516T2000,12.280245,97.06743,6.9153743,231.3402
20240516T2100,12.150246,96.6779,8.39657,239.03624
20240516T2200,11.900246,96.028725,9.021574,208.61046
20240516T2300,11.780245,95.89648,12.031756,218.92755
20240517T0000,11.710245,95.510635,12.313894,217.87498
20240517T0100,11.690246,95.12787,12.313894,217.87498
20240517T0200,11.570246,95.88874,13.276144,229.39871
20240517T0300,11.500245,96.33572,13.661038,251.56506
20240517T0400,11.460245,96.27002,12.0694,252.64598
20240517T0500,11.390245,95.68978,11.592894,233.84181
20240517T0600,11.530245,94.993835,11.457958,223.72697
20240517T0700,11.780245,90.89846,12.538134,219.17366
20240517T0800,12.220245,90.74855,14.264361,227.04541
20240517T0900,13.000245,88.53731,15.379206,237.42595
20240517T1000,14.000245,82.599106,14.007655,244.09349
20240517T1100,14.840245,78.265175,14.345898,252.47443
20240517T1200,15.540245,73.61711,12.864649,252.07208
20240517T1300,15.970245,70.46923,13.493999,260.78897
20240517T1400,16.430246,65.28039,13.363711,274.63547
20240517T1500,16.360247,64.9576,11.726277,287.8787
20240517T1600,16.490246,64.46321,9.085988,303.69006
20240517T1700,16.400246,65.80331,4.8433046,311.98724
20240517T1800,15.440246,75.54142,2.2768397,198.43495
20240517T1900,14.660245,72.13291,3.6179552,174.28941
20240517T2000,11.520246,88.462654,3.9763298,185.19443
20240517T2100,10.580245,92.23354,5.8048253,187.12502
20240517T2200,9.970245,95.50358,6.28713,193.24052
20240517T2300,9.400246,96.32679,5.6920996,198.43495
20240518T0000,8.620245,97.15706,5.506941,191.30994
20240518T0100,8.200246,98.0799,4.3349743,184.76364
20240518T0200,7.5902452,98.741394,3.9763298,174.80557
20240518T0300,7.5502453,99.080635,3.2599385,186.3402
20240518T0400,7.3502455,99.418724,3.2399998,180.0
20240518T0500,9.110246,96.974045,4.802999,167.00539
20240518T0600,11.760245,90.47069,3.9763298,174.80557
20240518T0700,14.700245,80.25168,2.9024127,187.12502
20240518T0800,17.080246,70.311485,1.9386592,201.8014
20240518T0900,18.670246,61.50362,2.0991426,239.03624
20240518T1000,19.830246,53.52843,1.5273507,225.0
20240518T1100,20.760244,49.515152,3.0547013,225.0
20240518T1200,20.850245,49.975056,1.835647,258.69006
20240518T1300,20.650246,49.819847,3.4152596,288.43497
20240518T1400,20.140245,50.119324,7.928178,267.39746
20240518T1500,17.350245,60.943886,12.413476,253.1416
20240518T1600,16.050245,71.577354,8.350138,262.5686
20240518T1700,15.260245,74.807785,6.830519,251.56506
20240518T1800,14.690246,78.924034,2.8116899,219.80557
20240518T1900,13.550245,86.606125,4.452954,165.96376
20240518T2000,12.540245,91.6238,5.8048253,172.87498
20240518T2100,11.600245,95.31498,5.1544156,167.90524
20240518T2200,11.550245,96.853264,4.0249224,169.69516
20240518T2300,11.130245,97.8177,4.68,180.0
20240519T0000,10.670245,98.33361,5.0528407,175.91438
20240519T0100,10.030245,99.25313,4.32,180.0
20240519T0200,9.900246,99.51948,3.6,180.0
20240519T0300,10.3102455,98.724266,5.1544156,192.09476
20240519T0400,10.600245,98.20034,5.4119864,183.81407
20240519T0500,11.530245,95.05741,6.9899354,191.88866
20240519T0600,12.900246,90.79877,7.072878,194.74356
20240519T0700,14.170245,86.611465,6.763786,205.20113
20240519T0800,15.380245,79.289696,7.8954163,223.15239
20240519T0900,16.540245,70.816536,8.287822,235.61966
20240519T1000,17.450245,64.24716,7.342588,281.30994
20240519T1100,18.650246,59.04112,6.792466,302.00537
20240519T1200,19.560246,56.33221,5.3517847,289.6538
20240519T1300,20.180244,54.525562,4.3349743,265.23636
20240519T1400,20.830246,52.442295,4.68,270.0
20240519T1500,21.310246,49.665016,4.452954,284.03625
20240519T1600,21.380245,49.351887,3.671294,258.69006
20240519T1700,20.720245,52.69454,3.319036,229.39871
20240519T1800,19.070246,59.57989,2.5455842,278.1301
20240519T1900,17.130245,64.7372,2.9024127,352.875
20240519T2000,14.870245,76.56365,4.3349743,48.366455
20240519T2100,13.730246,80.274216,3.8268526,48.81407
20240519T2200,12.140245,90.924995,5.4477882,7.594635
20240519T2300,11.360246,92.53289,4.3349743,48.366455
20240520T0000,10.620245,93.74409,1.8,126.869896
20240520T0100,10.440246,94.178665,3.219938,153.43495
20240520T0200,9.970245,94.666245,1.8,126.869896
20240520T0300,9.580245,94.77593,1.484318,104.03624
20240520T0400,9.610246,94.71298,2.2768397,108.434944
20240520T0500,11.240245,93.33765,2.5959969,123.69006
20240520T0600,13.190246,89.62118,2.968636,104.03624
20240520T0700,15.840245,79.04294,3.2599385,96.34019
20240520T0800,17.910246,72.449814,3.2399998,89.99999
20240520T0900,19.640245,67.42176,3.2599385,83.65981
20240520T1000,21.070246,61.817337,5.904439,52.431404
20240520T1100,21.810246,59.026142,6.4096174,38.157227
20240520T1200,22.520245,54.692474,7.10031,30.465546
20240520T1300,23.010244,53.64417,6.6087217,29.357742
20240520T1400,23.320246,53.478172,6.9247384,27.897263
20240520T1500,23.770245,51.16024,4.5536795,18.434952
20240520T1600,23.440245,50.271915,4.072935,44.999985
20240520T1700,22.030245,56.83973,5.991594,32.735214
20240520T1800,20.570246,62.681816,5.7599998,360.0
20240520T1900,19.060246,69.09263,8.707238,352.875
20240520T2000,17.630245,76.957016,7.754637,338.1986
20240520T2100,17.430244,76.92545,6.9153743,321.3402
20240520T2200,16.220245,83.75065,6.924738,261.02737
20240520T2300,14.880245,88.93468,10.703569,250.34618
20240521T0000,14.130245,92.395096,11.165805,249.22775
20240521T0100,13.760245,95.46308,9.387651,237.52881
20240521T0200,13.500245,95.51618,7.8954163,226.84761
20240521T0300,13.280245,96.2662,5.3517847,227.72632
20240521T0400,13.0602455,96.83227,5.0911684,225.0
20240521T0500,13.220245,96.70924,6.1094027,225.0
20240521T0600,13.520246,96.59067,6.4096174,231.84277
20240521T0700,14.000245,95.40941,7.5685663,244.65384
20240521T0800,14.520246,93.759384,9.255571,256.50427
20240521T0900,15.010245,91.78514,9.0645685,263.15723
20240521T1000,15.820246,82.231064,6.849467,266.9872
20240521T1100,16.790245,77.17861,2.7416782,246.8014
20240521T1200,17.480246,73.718864,3.8268526,221.18593
20240521T1300,18.040245,72.8553,5.00128,239.74356
20240521T1400,18.640245,68.6014,2.8799999,270.0
20240521T1500,19.080246,65.08163,0.71999997,360.0
20240521T1600,19.030245,64.94188,3.319036,192.52881
20240521T1700,18.430244,69.83492,6.519877,186.3402
20240521T1800,17.180244,76.93635,6.9527545,201.2505
20240521T1900,15.180245,84.29226,5.0911684,188.1301
20240521T2000,14.150246,87.76386,5.4477882,172.40535
20240521T2100,14.110246,86.54803,6.87779,186.009
20240521T2200,13.820246,90.08803,6.519877,186.3402
20240521T2300,13.920245,87.8588,7.69592,190.7843
20240522T0000,13.730246,87.78288,8.699793,204.44395
20240522T0100,13.700245,88.59925,10.703569,222.27368
20240522T0200,13.670245,88.71421,9.931042,223.5312
20240522T0300,13.690246,88.774796,9.957108,229.39871
20240522T0400,13.630245,88.9464,9.726664,231.009
20240522T0500,13.790245,89.255066,10.799999,233.1301
20240522T0600,14.420245,86.40777,11.808878,232.43141
20240522T0700,14.890245,83.70352,13.089354,238.49574
20240522T0800,15.8102455,77.58682,12.55879,242.70044
20240522T0900,16.320246,74.10055,13.854155,245.43283
20240522T1000,16.820246,69.19215,10.948973,242.59244
20240522T1100,17.530245,65.610435,8.39657,239.03624
20240522T1200,17.840246,62.46956,10.685391,237.38075
20240522T1300,18.410246,59.939587,10.636766,246.0375
20240522T1400,18.800245,61.125454,10.182337,261.8699
20240522T1500,18.940245,60.955215,10.105681,265.91437
20240522T1600,18.700245,62.585083,9.726665,272.1211
20240522T1700,18.590246,63.187336,7.9526596,264.80557
20240522T1800,17.510244,69.60722,3.6,216.8699
20240522T1900,15.030245,81.53312,6.6087217,209.35776
20240522T2000,13.620245,86.44052,6.9527545,201.2505
20240522T2100,13.570246,86.14804,5.937272,194.03624
20240522T2200,12.230246,89.66232,5.315336,208.30077
20240522T2300,11.800245,91.57319,3.6179552,185.71059
20240523T0000,11.370245,93.78456,4.0249224,190.30484
20240523T0100,10.910245,94.520226,4.1046314,195.25513
20240523T0200,10.510245,95.46176,4.3349743,184.76364
20240523T0300,10.050245,95.89536,3.9763298,185.19443
20240523T0400,10.020246,96.08897,2.8799999,180.0
20240523T0500,11.020246,94.20833,3.5455887,203.9625
20240523T0600,12.530245,92.29713,3.319036,220.6013
20240523T0700,13.590245,89.89145,3.319036,220.6013
20240523T0800,14.450245,86.58237,4.1046314,232.12502
20240523T0900,14.760245,84.690674,3.7064266,240.9454
20240523T1000,14.860246,83.9217,4.198285,239.03624
20240523T1100,15.600245,81.44732,6.489992,213.69006
20240523T1200,16.150246,79.454475,5.0528407,184.08562
20240523T1300,16.350246,76.14665,4.8965297,143.97263
20240523T1400,16.550245,74.98034,5.991594,122.73523
20240523T1500,16.640245,73.56962,4.2136917,160.01689
20240523T1600,16.230246,73.39844,4.73506,171.25385
20240523T1700,15.850245,74.41293,3.9763298,174.80557
20240523T1800,15.0602455,82.405685,1.2979984,213.69006
20240523T1900,13.880245,88.55635,0.71999997,360.0
20240523T2000,13.400246,91.68128,3.563818,135.0
20240523T2100,12.280245,96.23363,4.73506,171.25385
20240523T2200,11.590245,96.9191,3.6,143.1301
20240523T2300,10.920245,97.35515,2.7416782,156.8014
20240524T0000,10.870245,97.35381,2.4149535,153.43495
20240524T0100,10.910245,97.15927,1.609969,153.43495
20240524T0200,11.180245,96.45396,2.6208394,164.0546
20240524T0300,11.140245,96.77617,1.835647,168.69006
20240524T0400,11.210245,96.39041,2.968636,194.03624
20240524T0500,11.600245,96.21053,3.2599385,186.3402
20240524T0600,12.700245,93.79157,2.9024127,187.12502
20240524T0700,14.3102455,89.65178,2.4149535,206.56505
20240524T0800,15.700245,81.945335,2.3051248,231.3402
20240524T0900,16.790245,72.67582,2.8116899,230.19443
20240524T1000,17.390245,71.83048,3.2599385,276.34018
20240524T1100,17.450245,68.31361,4.2136917,289.98312
20240524T1200,17.210245,63.59265,8.669949,265.23636
20240524T1300,16.630245,67.147705,9.36,270.0
20240524T1400,16.320246,71.43797,4.3498964,294.44397
20240524T1500,17.010244,70.48486,2.5455842,351.8699
20240524T1600,17.070246,69.89031,1.4399999,360.0
20240524T1700,16.430246,73.67863,1.0182338,225.0
20240524T1800,15.540245,79.892944,2.52,180.0
20240524T1900,14.090245,82.50053,3.9763298,185.19443
20240524T2000,12.680245,87.97749,5.2416787,195.9454
20240524T2100,12.440246,88.72441,5.4119864,176.18593
20240524T2200,10.390245,94.8145,6.924738,188.97263
20240524T2300,9.550245,96.659645,4.6938252,175.60129
20240525T0000,8.580245,98.29018,5.0911684,171.8699
20240525T0100,8.550245,98.42376,3.96,180.0
20240525T0200,8.200246,98.6859,3.7585104,163.30075
20240525T0300,8.400246,98.28612,2.968636,165.96376
20240525T0400,8.530246,98.08795,3.5455887,156.0375
20240525T0500,10.070246,95.4432,5.0142193,158.9625
20240525T0600,12.180245,90.98878,4.452954,165.96376
20240525T0700,14.400246,86.17738,4.3349743,175.23636
20240525T0800,16.240246,78.68575,3.319036,192.52881
20240525T0900,17.640245,67.45071,2.5455842,171.8699
20240525T1000,18.350245,61.964195,1.1384199,161.56505
20240525T1100,18.620245,58.6785,2.9024127,150.25511
20240525T1200,19.190245,56.692825,3.9763298,174.80557
20240525T1300,20.190245,52.872845,3.319036,192.52881
20240525T1400,20.640245,51.244965,3.219938,206.56505
20240525T1500,21.090246,51.022842,2.9024127,262.875
20240525T1600,20.920246,50.80645,3.319036,319.3987
20240525T1700,20.420246,54.260532,4.3349743,355.23636
20240525T1800,19.170246,59.20781,3.563818,44.999985
20240525T1900,15.470245,77.37897,5.154415,65.224846
20240525T2000,13.790245,82.35168,2.968636,75.96376
20240525T2100,12.480246,88.01769,3.671294,78.69006
20240525T2200,12.130245,92.14864,3.2599385,96.34019
20240525T2300,11.240245,94.66303,2.9024127,119.74488
20240526T0000,10.480246,97.212425,4.1046314,127.874985
20240526T0100,10.510245,96.5613,4.198285,120.96376
20240526T0200,9.980246,95.89262,4.2136917,109.9831
20240526T0300,9.420245,96.2621,5.692099,124.69515
20240526T0400,9.8102455,94.08185,5.3517847,132.27368
20240526T0500,11.160245,89.75478,5.3517847,132.27368
20240526T0600,14.110246,81.463806,5.8603754,132.51044
20240526T0700,16.560246,74.487366,6.1094027,135.0
20240526T0800,18.680244,67.66714,6.792466,147.99461
20240526T0900,20.290245,61.718426,7.628263,160.70996
20240526T1000,21.450245,56.995205,5.8048253,172.87498
20240526T1100,22.000246,54.99315,6.6185193,202.38013
20240526T1200,21.940245,54.724556,8.4963045,233.61565
20240526T1300,20.960245,56.87315,9.339208,242.44719
20240526T1400,20.550245,59.30635,9.227524,249.44395
20240526T1500,20.590246,62.892185,8.766573,250.82098
20240526T1600,20.530245,63.916897,7.5170207,253.30075
20240526T1700,19.560246,69.55402,5.991594,237.26477
20240526T1800,18.140245,78.86254,3.8939953,213.69006
20240526T1900,17.250246,80.60588,4.452954,194.03624
20240526T2000,15.470245,89.50846,4.6938252,175.60129
20240526T2100,14.960245,90.707565,4.379589,170.53767
20240526T2200,15.210245,92.8813,3.7585104,196.69925
20240526T2300,15.840245,90.356995,4.198285,210.96376
20240527T0000,15.620245,91.16847,3.6,216.8699
20240527T0100,15.320246,91.6252,2.9024127,187.12502
20240527T0200,14.530245,95.928535,3.4152596,198.43495
20240527T0300,14.400246,96.741714,2.5455842,188.1301
20240527T0400,14.230246,96.990265,2.9024127,172.87498
20240527T0500,14.680245,95.68363,4.0249224,153.43495
20240527T0600,15.530245,92.41687,4.510787,151.38954
20240527T0700,16.820246,83.711365,5.04,180.0
20240527T0800,17.740246,79.11288,4.6800003,202.61987
20240527T0900,18.300245,74.93232,4.39436,214.99202
20240527T1000,18.220245,74.47948,3.9763298,185.19443
20240527T1100,18.440245,73.98379,5.8048253,187.12502
20240527T1200,18.800245,73.75724,7.172949,197.52557
20240527T1300,19.760244,68.51244,6.924738,188.97263
20240527T1400,20.230246,63.307804,7.5170207,196.69925
20240527T1500,20.430244,65.417,8.373386,205.46335
20240527T1600,19.000246,71.56568,9.220499,231.3402
20240527T1700,18.360245,74.406136,8.28,270.0
20240527T1800,17.690245,76.76541,7.072878,284.74356
20240527T1900,16.390245,81.01839,6.638072,282.5288
20240527T2000,15.220245,84.5194,6.130579,273.36646
20240527T2100,14.420245,86.29353,5.771239,266.42368
20240527T2200,13.800245,86.51647,7.072878,255.25644
20240527T2300,13.440246,85.16292,5.4833565,246.8014
20240528T0000,13.050245,84.83449,5.3999996,233.1301
20240528T0100,12.440246,86.25958,5.3517847,222.27368
20240528T0200,11.5602455,88.34703,5.6002855,225.0
20240528T0300,11.620245,87.64012,6.8777895,222.8789
20240528T0400,11.190246,89.092575,6.1305785,220.23636
20240528T0500,12.010245,86.44664,4.39436,214.99202
20240528T0600,13.700245,79.625786,3.8268526,228.81409
20240528T0700,15.040245,70.42752,3.8939953,236.30994
20240528T0800,16.010246,62.462883,4.0249224,243.43495
20240528T0900,17.100245,56.043053,4.896529,252.89728
20240528T1000,17.860245,56.010715,4.73506,188.74615
20240528T1100,18.680244,53.4052,6.924738,188.97263
20240528T1200,19.340246,50.036537,6.297428,210.96376
20240528T1300,20.040245,48.061943,4.6102495,231.3402
20240528T1400,20.580246,44.828915,4.3349743,228.36647
20240528T1500,20.950245,42.71962,4.1046314,217.87498
20240528T1600,21.110245,42.299667,4.5820518,225.0
20240528T1700,21.020245,42.477085,5.1165614,230.7106
20240528T1800,19.600245,50.5173,2.8116899,230.19443
20240528T1900,17.200245,62.36227,1.5273507,225.0
20240528T2000,16.670246,62.237915,0.8049845,333.43497
20240528T2100,15.070246,69.81828,2.16,180.0
20240528T2200,12.790245,81.22836,5.3999996,180.0
20240528T2300,12.090245,87.097786,4.6938252,175.60129
20240529T0000,11.580245,90.517624,3.671294,168.69006
20240529T0100,11.190246,93.39757,3.9763298,174.80557
20240529T0200,11.360246,93.78401,3.6,180.0
20240529T0300,11.470245,93.4133,3.6179552,185.71059
20240529T0400,11.490245,93.916756,5.04,180.0
20240529T0500,12.5602455,89.92937,5.8048253,187.12502
20240529T0600,13.520246,88.642265,5.815978,201.8014
20240529T0700,14.710245,86.15248,6.763786,205.20113
20240529T0800,15.980246,80.696846,7.24486,206.56505
20240529T0900,17.010244,75.654564,10.383987,236.30994
20240529T1000,16.650246,75.196,11.440978,257.27563
20240529T1100,15.820246,81.58394,9.3876505,265.6013
20240529T1200,15.920245,82.13573,7.5685663,272.72632
20240529T1300,15.570246,85.45216,2.0991426,239.03624
20240529T1400,16.050245,85.224045,6.763786,205.20113
20240529T1500,16.280245,84.52794,9.021574,208.61046
20240529T1600,16.460245,84.21755,10.739832,219.55966
20240529T1700,16.300245,85.4737,8.161764,221.42366
20240529T1800,16.030245,87.192764,6.8777895,222.8789
20240529T1900,15.360246,89.616844,5.4833565,203.1986
20240529T2000,14.8102455,91.83259,4.896529,162.89728
20240529T2100,14.580245,93.1509,5.2416787,164.0546
20240529T2200,14.210245,95.79258,5.154415,155.22485
20240529T2300,14.180245,95.79156,8.209263,164.74487
20240530T0000,14.350245,94.61441,9.826088,188.42697
20240530T0100,14.630245,92.60648,13.18308,214.99202
20240530T0200,14.770246,92.917786,13.004922,221.63354
20240530T0300,14.670245,94.012115,11.753876,220.03026
20240530T0400,14.570246,94.31516,10.296251,216.46924
20240530T0500,14.860246,94.20516,8.714677,218.29016
20240530T0600,15.160245,93.485634,7.7043357,217.40535
20240530T0700,15.380245,93.072014,8.913181,226.63658
20240530T0800,15.830245,91.12321,9.693296,248.1986
20240530T0900,16.390245,88.42514,8.311245,274.96973
20240530T1000,16.580246,89.65268,4.6938257,327.5288
20240530T1100,17.190245,86.737976,4.510787,298.61047
20240530T1200,17.670246,81.770706,7.9526596,275.19443
20240530T1300,17.980246,78.175095,8.669949,265.23636
20240530T1400,17.660246,74.18807,9.885262,259.50854
20240530T1500,17.300245,75.20664,11.165805,268.1524
20240530T1600,16.670246,79.3208,11.27553,286.69925
20240530T1700,16.340246,78.49349,8.654986,286.92752
20240530T1800,15.8102455,79.667915,9.605998,257.00537
20240530T1900,14.350245,83.47214,9.114471,260.90973
20240530T2000,13.220245,86.34153,7.628263,250.70996
20240530T2100,12.440246,88.78385,6.9247384,242.10274
20240530T2200,12.370245,89.015884,4.6800003,247.38014
20240530T2300,12.160245,89.53643,6.3690495,222.7094
20240531T0000,11.860246,89.87291,7.42159,230.90614
